LJ005-0276|and for securing a proper system of prison discipline.|and for securing a proper system of prison discipline.
LJ005-0277|This was the first enunciation of the system of separate confinement,|This was the first enunciation of the system of separate confinement,
LJ005-0278|which was eventually to replace the attempted arrangement of prisoners by classes according to antecedents and crimes,|which was eventually to replace the attempted arrangement of prisoners by classes according to antecedents and crimes,
LJ005-0279|an incomplete and fallacious method of preventing contamination.|an incomplete and fallacious method of preventing contamination.
LJ005-0280|The Lords' Committee fully recognized the painful fact|The Lords' Committee fully recognized the painful fact
LJ005-0281|that the greatest mischief followed from the intercourse which was still permitted in so many prisons; to use its words,|that the greatest mischief followed from the intercourse which was still permitted in so many prisons; to use its words,
LJ005-0282|"the comparatively innocent are seduced, the unwary are entrapped,|"the comparatively innocent are seduced, the unwary are entrapped,
LJ005-0283|and the tendency to crime in offenders not entirely hardened is confirmed by the language, the suggestions, and the example|and the tendency to crime in offenders not entirely hardened is confirmed by the language, the suggestions, and the example
LJ005-0284|of more depraved and systematic criminals.|of more depraved and systematic criminals.
LJ005-0285|This committee, as well as the one preceding it, also reported in terms of strong reprobation on the small prisons and jails|This committee, as well as the one preceding it, also reported in terms of strong reprobation on the small prisons and jails
LJ005-0286|still under the borough corporations. The Commons' Committee gave it as their opinion that they were in a deplorable state.|still under the borough corporations. The Commons' Committee gave it as their opinion that they were in a deplorable state.
LJ005-0287|The same language was used by the commissioners appointed to inquire into the municipal corporations in 1835,|The same language was used by the commissioners appointed to inquire into the municipal corporations in eighteen thirty-five,
LJ005-0288|when speaking more particularly of the borough jails.|when speaking more particularly of the borough jails.
LJ005-0289|In these the commissioners found "additional proof of the evils of continuing the present constitution of the local tribunals.|In these the commissioners found "additional proof of the evils of continuing the present constitution of the local tribunals.
